MovieID,Title,Genre,ReleaseYear,ReleaseDate,Country,BudgetUSD,US_BoxOfficeUSD,Global_BoxOfficeUSD,Opening_Day_SalesUSD,One_Week_SalesUSD,IMDbRating,RottenTomatoesScore,NumVotesIMDb,NumVotesRT,Director,LeadActor
506,Onto language left,Romance,2011,08-07-2011,USA,9153662.18,24497417.88,41924829.95,3144746.19,11469663.57,7.6,75,24736,849,Jennifer Atkinson,Derrick Smith
507,Keep he,Drama,1983,31-01-1983,USA,2053190.59,4259113.32,7557565.56,1012299.87,2155925.7,4.3,33,8019,112,Terry Lawrence,Seth Johnson
508,East night,Documentary,1951,02-02-1951,USA,1098657.41,2476875.88,4449587.06,441110.09,1452849.2,8.8,86,16228,351,Donna Wagner,Deanna Johnson
509,Since especially personal,Comedy,2007,13-10-2007,USA,868074.02,956210.77,1466388.86,105438.6,400709.16,6.8,63,2983,123,Charlotte Williams,Alan Mullins
510,Myself individual different,Action,1990,17-11-1990,USA,348441.79,238790.13,348441.79,53687.66,107329.23,5.8,66,266,50,Karen Barrett,Teresa Santos PhD
511,Artist recently interest on,Drama,1998,22-08-1998,India,2888015.1,1343612.78,2888015.1,346983.97,773121.37,7.9,93,5747,162,Samantha Campbell,Dustin Jackson
512,Statement event,Action,2025,27-01-2025,USA,1626066.94,2763776.2,5570179.58,613180,1276881.68,5.1,59,10166,5326,Troy Cochran,Matthew Simmons
513,Exist run technology,Action,2003,25-12-2003,USA,2119066.21,2461815.27,4252745.84,296461.49,1380592.72,8.3,98,7172,648,Rachel Kirby,Meghan Mcintosh
514,Quality report,Action,1998,22-07-1998,China,803238.68,1182594.68,1725324.48,216607.37,518755.42,6.9,63,13700,404,Elizabeth Lane,Jeffrey Sharp
515,Base buy,Horror,1968,16-03-1968,UK,2538648.83,4072801.83,8369878.99,1155458.37,1743202.05,7.1,60,3099,50,Megan Sharp,Kristin Cook
516,Society seat,Comedy,2019,24-11-2019,USA,2644416.96,6705173.61,11476121.78,1568616.28,3407799.45,8.6,100,7495,113,Claudia Smith,Jamie Cunningham
517,Threat whom,Drama,2021,27-08-2021,Canada,3338677.85,5959237.76,9886889.47,947462.55,3108041.14,7.5,79,2784,3395,David Charles,Jimmy Smith
518,Table pressure,Drama,2005,10-08-2005,USA,8901904.98,9768648.35,21206522.7,1622107.04,5513266.76,6.7,58,2568,154,David Perez,Ashley Gilmore
519,Forget thousand case,Action,1975,30-03-1975,India,3007061.02,2548611.06,5145982.59,307667.85,1115305.49,6.3,68,355,4864,Melanie Olson,Meghan Mcintosh
520,Clearly trip painting,Romance,1969,28-09-1969,USA,204897.55,118933.93,264294.86,23823.12,49414.85,6.1,59,7302,50,Denise Horne,Christopher Green
521,Probably election,Drama,2006,29-04-2006,USA,1154823.92,918205.06,2139339.78,189055.2,534314.65,7.5,69,666,50,Brandon Fuller,Melissa Melendez
522,Threat,Romance,1985,25-03-1985,USA,350432.27,922821.76,1503234.36,250604.75,451919.64,8.6,83,956,1717,William Walker,Peter Sanders
523,Collection design,Drama,2025,09-10-2025,USA,22321734.58,29925418.17,54742992.8,6151921.18,16906458.32,5.8,55,9293,107,Benjamin Ray,Dennis Perry
524,Couple,Comedy,2002,20-03-2002,USA,2564729.96,5537643.41,8321591.21,996816.47,2873298.2,5.9,45,2378,84,David Perez,Rodney Smith
525,Use least article,Romance,1988,18-06-1988,USA,430638.36,1147590.04,1825093.3,225828.43,525312.49,8.6,76,5574,12915,Samantha Campbell,Alan Mullins
526,Finish,Action,2002,11-01-2002,USA,2048439.76,4927377.78,8965668.61,1021711.97,2625645.26,6,55,3997,929,Brian Robinson,Nicholas Richards
527,Stock score significant,Action,2013,13-08-2013,USA,1640396.67,3042006.93,5995079.43,382266.16,1257766.09,6.6,55,1803,494,William Walker,Corey Johnson
528,Rise majority enter attack,Drama,2023,02-03-2023,USA,86165984.05,70044416.66,134465861.1,16377719.17,39218430.24,6.3,68,288,50,Sharon Wilson,Rachel Howard
529,More forward under,Action,1962,15-10-1962,USA,182488.71,382993.05,840581.04,105880.63,218311.09,5.1,39,3091,392,Donna Wagner,Seth Johnson
530,Watch kitchen amount rate,Thriller,1971,04-06-1971,Japan,837611.24,584851.26,837611.24,83805.61,324917.27,9.4,77,4056,1927,Amanda Cantrell,Joshua Walker
531,Politics lawyer,Drama,2020,11-10-2020,USA,5619113.52,12046968.11,19295519.02,1630139.32,6466691.04,4.8,59,18206,4061,Amanda Montgomery,Christina Buchanan
532,Agency force,Horror,2009,11-01-2009,USA,5180857.83,4979629.49,10361838.05,1406940.8,2023678.77,5.4,40,141,50,Emily Miller,Donald Benson
533,Foreign lose important interview,Thriller,1997,11-05-1997,USA,5163088.61,15591430.49,22862752.4,4446667.06,6441327.01,8.3,90,9058,780,Chad Peters MD,Timothy James
534,Imagine brother,Drama,1965,21-12-1965,USA,14174279.2,35192904.99,67537690.65,9528384.27,18470139.38,6.8,57,55014,434,Oscar Santos,Timothy George
535,Involve group,Comedy,2025,05-07-2025,France,69389367.11,163195264.9,296610398.5,31892696.78,73550692.31,6.8,69,1213,50,Vanessa Fox,Ashley French
536,Laugh rest six,Romance,2011,10-03-2011,USA,3607165.31,5067609.11,10156050.91,1113919.02,2181123.71,6.1,69,15133,98,David Morris,Dominique Aguirre
537,Team among,Comedy,1991,29-03-1991,USA,1289427.09,1111465.43,2757656.74,121509.05,649469.54,5.7,69,9163,50,James Wright,Kimberly Johnson
538,After positive,Comedy,1979,06-11-1979,USA,56719487.12,35819466.42,56719487.12,8114063.24,20261528.22,8.9,100,195,594,Brenda Smith,Melissa Cain
539,Mention six officer,Thriller,2009,24-10-2009,UK,1505416.19,2698410.05,6279374.69,680702.57,1572404.89,6.3,55,443,628,Dr. Michael Monroe,Jason Chavez
540,Worry set hot,Drama,1969,10-01-1969,USA,5201078.42,4561973.18,7059362.22,1322680.25,2277894.89,9.8,100,519,1444,Jennifer Miller,Stephanie Moore
541,Seat product,Action,1969,05-03-1969,China,929642.18,1923240.82,3333229.85,285492.97,1003957.85,9.7,84,5659,3700,Kristina Moore,David Clark
542,North police,Romance,2005,10-04-2005,Germany,263614.85,159140.21,263614.85,20455.03,81954.27,7,67,703,2832,Sonya Clark,William Ramirez
543,National,Action,2023,22-01-2023,USA,1947925.64,3655074.53,8097797.74,947944.02,2101883.77,6.4,52,1790,114,Lisa Atkins,Joshua Walker
544,Way able,Drama,1964,01-01-1964,USA,12160296.3,19497370.41,43584334.13,2936319.43,10366008.61,8.5,71,4500,485,Francisco Ford,Sabrina Massey
545,Family now trouble financial,Thriller,1996,11-02-1996,UK,2334582.19,4043790.36,9313771.92,1140703.75,2032308.78,5.3,47,392,3360,Bethany Rodriguez,Sarah Nelson
546,Order,Comedy,1999,12-12-1999,USA,2612750.85,3227881.83,5659172.25,558163.19,1689675.44,5.7,65,34959,209,Jeremy Ray,Richard Davis
547,Toward kitchen science,Comedy,1995,02-03-1995,USA,45201608.15,57211086.87,124862023.6,6099853.95,32664320.85,8.9,100,25034,55,Caitlin Brewer,Robert Walker
548,Represent,Documentary,2018,09-08-2018,USA,111145.05,198298.83,347573.05,25019.88,92522.86,8.6,82,6440,200,Benjamin Ray,Dawn Blake
549,Nature should,Action,2001,15-05-2001,USA,777375.55,2331112.21,3531000,413678.52,1015900.02,10,100,2811,8032,Amanda Montgomery,Sharon Riley
550,Child until political,Drama,1978,21-03-1978,Australia,1529102.1,1024307.54,2062817.55,157304.85,585236.17,8.3,65,12533,225,Jonathan Evans,Olivia Ortiz
551,Need morning suddenly effort,Romance,2001,15-09-2001,USA,6458624.1,17633213.13,27023846.67,4794894.63,7263977.56,6,64,1126,757,Denise Horne,Sharon Brady
552,War base,Action,2018,08-03-2018,USA,5783372.28,15646863.63,26446212.6,2172584.22,7094922.03,5.4,39,383,98,Joshua Morales,Douglas Bullock
553,Mission civil care law,Action,2021,16-02-2021,USA,2596022.38,1439299.32,2596022.38,232161.56,659264.88,5.8,49,1387,74,Mrs. Hannah Campbell DDS,Mrs. Stephanie Palmer
554,Activity information to,Comedy,1969,02-06-1969,India,3171474.66,6577479.53,9649221.5,1281166.64,3486472.76,5.4,48,10740,2040,Terry Lawrence,William Brooks
555,Understand chance run,Comedy,2020,09-11-2020,USA,5527110.31,5328145.58,8709799.1,1545619.52,2974491.33,7.3,70,1780,50,Diana Davis,Robert Garcia
556,Simple turn policy then,Sci-Fi,1979,04-09-1979,USA,34990137.49,67546372.03,116308941.5,13370904.58,39218552.22,7,74,5893,1454,Brandon Fuller,David Martin
557,Agreement wrong,Drama,1968,28-09-1968,Australia,3151423.74,4485884.53,9593627.85,713927.4,2560996.36,5.3,52,2365,101,David Rosales,Brandon Mcguire
558,Describe pull,Drama,1987,04-06-1987,USA,432335.99,590378.34,1060438.42,101723.42,286529.06,5.1,42,1369,105,Caitlin Brewer,Catherine Willis
559,Position arrive discuss,Documentary,1994,29-03-1994,USA,2469597.15,1231412.75,2987502.63,337993.26,500112.93,5.5,63,4070,672,Benjamin Hudson,Adam Montes
560,Course now,Thriller,2022,16-09-2022,South Korea,1202565.86,2263004.35,4644406.61,409359.38,1128010.86,5.2,55,4056,554,Suzanne Gonzalez,Miss Jennifer Parsons
561,Door design appear,Drama,1978,24-05-1978,France,163737.96,344114.97,507385.63,83044.16,150089.16,6.5,72,2824,218,Amanda Cantrell,Samuel Bond MD
562,Difficult candidate,Action,2023,04-03-2023,USA,3690495.33,4828211.76,9960941.34,804247.61,2773484.44,8.1,81,187,3616,Nathan Bolton,Rebecca Mejia
563,Rest,Horror,2001,08-07-2001,France,30165385.76,41665471.84,80587106.46,12496482.35,22387207.77,3.7,44,1830,4462,Philip Simmons,John Perry
564,Leg else,Sci-Fi,2025,04-12-2025,Canada,219174.69,129699.49,290706.74,29572.35,58088.08,6.5,70,12019,154,Sean Howard,Michelle Thomas
565,Story at also region,Drama,1999,15-08-1999,India,858409.08,2381201.45,4254504.51,279329.67,1305971.35,7,71,36874,2068,Janice Taylor,Robin Dawson
566,Common toward,Thriller,1985,21-09-1985,UK,4397537.92,5481982.18,8704735.12,1208938.02,2636218.35,8.5,99,335,416,Darrell Carlson,Joseph Gonzalez
567,Exist run technology,Thriller,1982,04-03-1982,India,8060921.44,16179465.97,35654999.77,4522246.95,7857957.45,4.8,31,841,739,Ryan Tate,Christopher Green
568,Necessary much,Sci-Fi,1973,10-06-1973,USA,74624612.84,38953930,74978594.49,4496723.78,20129559.63,4.6,35,9428,963,Jennifer Atkinson,Jennifer Cook
569,Involve who,Documentary,2002,17-01-2002,USA,2181000.93,5297147.28,8394386.26,1192409.29,2851509.79,6.9,65,1321,228,Michael Manning,Chad Santiago
570,Pretty administration,Thriller,1957,08-04-1957,USA,836361.35,1644996.61,3682544.59,390899.64,767555.76,7.7,66,3391,342,Darrell Carlson,Ryan Hood
571,Whose speech,Drama,2007,06-12-2007,USA,2208157.72,1563039.79,3245377.59,353520,769977.52,6.8,75,269,281,Jeremy Ray,Kimberly Ray
572,Show paper,Thriller,1998,10-06-1998,USA,3247419.84,2919371.03,6339373.36,720010.26,1501524.79,3.5,35,6367,149,William Carpenter,Eric Nelson
573,Throughout message,Romance,1990,16-08-1990,India,2477172.8,4860933.44,10336200.25,1292237.76,2012203.81,6.8,89,4289,96,Joshua Baker,Gabriel Mathis
574,Off guy news,Thriller,2016,11-06-2016,USA,1329744.06,2585272,6205364.51,260573.96,1365003.34,6.5,77,11761,1956,Jennifer Miller,Mrs. Stephanie Palmer
575,Stage,Drama,2009,13-05-2009,USA,81122949.35,49094995.77,118170759.5,11863073.71,23896177.95,5.4,49,692,5114,Alyssa Adams,Samantha Vargas
576,Point price central public,Action,2017,25-12-2017,USA,991502.47,2714590.26,4328909.8,353303.53,1468260.94,5.8,56,1836,799,Kayla Young,Melissa Morales
577,Benefit teacher,Drama,1993,31-03-1993,USA,1086528.91,1591691.77,2551284.15,252025.89,718662.46,8.1,87,2356,35769,Kim Watkins,Eric Nelson
578,Day,Drama,1990,22-03-1990,USA,2210109.31,5093535.78,7582609.18,1329010.57,2159989.36,7.2,59,30764,278,Bryan Murray,Jennifer Moore
579,Mr think full,Thriller,2023,29-03-2023,USA,2006000.95,3292940.68,7623238.88,931013.94,1927358.64,8.3,72,2290,858,Hannah Camacho,Brian Gentry
580,Surface game,Horror,2022,11-09-2022,USA,1745307.2,2712067.81,6663301.86,705770.84,1259304.99,6.2,59,57586,163,Tyler Sanchez,Tyler Cooper
581,Fire scientist,Drama,2022,18-08-2022,UK,2413086.43,3973188.78,8984017.29,472556.32,1980530.04,7.1,97,1687,210,Jennifer Henry,Sydney Jordan
582,Address cup,Romance,2016,11-06-2016,UK,14436053.38,29425687.9,58834164.48,8441450.5,11814404.94,6.4,58,69898,18018,Joseph Willis,Jorge Kennedy
583,City outside,Comedy,2009,24-11-2009,USA,994506.87,541151.94,1266102.81,95925.83,225218.61,7.1,71,10206,3589,Nathan Bolton,Jennifer Hall
584,Use area many,Drama,2023,21-11-2023,USA,4986615.53,10818182.35,22001432.77,2479447.99,5683582.02,5.5,69,22205,173,Melanie Olson,Mckenzie Perez
585,Hand always,Comedy,2014,13-02-2014,USA,4052703.98,11399555.34,17149552.53,2801026.66,5020310.83,6.5,60,743,165,James Wright,Amanda Rivas
586,Grow president,Romance,1980,07-06-1980,USA,716739.19,1030051.18,2089896.45,130804.33,418388.86,7.7,79,6610,239,Joshua Morales,Melissa Mcgee
587,Increase continue somebody,Action,2011,04-11-2011,USA,19648975.13,12288924.2,29778444.38,1404090.09,5100806.02,6.2,72,11772,106,Dr. Michael Monroe,Kimberly Smith
588,Model western,Drama,1984,21-05-1984,USA,770862.63,1475169.46,2173483.57,174135.93,715239.45,8.7,93,2277,208,Anthony Henry,Dominique Aguirre
589,Bank much,Comedy,2014,02-09-2014,USA,1991278.27,3766626.07,7229323.75,751542.35,1589668.51,6.6,62,626,50,Kayla Young,Melissa Lopez
590,Red budget nothing,Romance,1980,01-07-1980,India,6683655.18,5339486.25,8395382.7,1094126.98,2579523.3,6.7,58,3347,3687,Elizabeth Lane,Mark Morris
591,Floor recent,Romance,1977,21-04-1977,USA,19765301.26,34241087.31,68950818.38,10016804.31,20232809.23,4.3,39,5697,971,Anthony Rowland,Monique Harris
592,Involve produce,Documentary,2015,21-11-2015,USA,2072383.1,5093904.77,7913856.42,526530.93,2828050.11,7.6,79,831,100,Christopher Roach,Brenda Wheeler
593,Woman tax,Drama,1990,21-04-1990,Canada,4134102.48,4160023.62,6116478.46,1178080.33,1732271.13,8.8,90,728,79,Rachel Hayes,Lynn Pierce
594,Total enough company,Romance,2016,28-05-2016,USA,32595388.58,20879570.55,32595388.58,3037703.7,10757755.57,6,71,1714,104,Carolyn Schwartz,Jessica Scott
595,Garden prepare both,Drama,2002,18-07-2002,USA,6891344.11,11577640.73,25874843.12,2835204.08,6294590.72,7.4,90,1062,149,Abigail Robles,Sandra Spears
596,Project,Drama,2020,08-08-2020,UK,177220.72,376174.42,615111.83,66556.16,185647.81,3.9,39,9041,50,Colleen Willis,Cody Peters
597,Already mission,Horror,1972,21-03-1972,USA,4224340.89,9940701.32,17827722.21,2670470.13,5193907.05,5.6,63,2626,824,Sean Howard,Veronica Mills
598,Attorney trade environment,Drama,1997,09-11-1997,USA,492957.92,350987.22,816009.96,36367.18,155043.65,7.3,76,3936,643,Albert Phillips,Sierra Brooks
599,Foot doctor under style,Horror,2018,07-02-2018,USA,7915071.02,16406287.59,30319805.53,2715158.9,8282544.46,4.5,58,2449,237,Melissa Cohen,Eric Obrien
600,Director you,Sci-Fi,2001,25-07-2001,USA,4811472.83,9141396.29,18357456.88,1969729.76,4099059.91,8.5,80,37867,1533,Daniel Brown,Christopher Patterson
601,Floor place,Horror,1986,24-04-1986,USA,100000,243686.44,442312.1,51695.75,117009.54,9.5,94,807,8376,Seth Whitehead,Mark Morris
602,Local medical recent,Action,2018,07-02-2018,USA,1200605.13,1343561.8,2401219.54,294899.76,786063.67,5.5,60,438,501,Chad Peters MD,Dennis Perry
603,Look fire scene,Comedy,2022,29-11-2022,USA,19387082.3,32819180.26,71983899.12,3779466.45,19449989.19,5.7,63,7116,4269,Kayla Young,Heather Williams
604,Federal why boy,Thriller,2000,04-07-2000,USA,15842631.87,7124496.9,15842631.87,997995.87,3653655.45,6.4,73,64025,2624,Brandon Fuller,Alexandra Benitez
605,Second candidate education newspaper,Drama,1964,15-10-1964,USA,8350738.62,4401858.84,8350738.62,1047290.82,2627525.83,10,87,4439,7592,Amber Anderson,Sheila Dunn
606,When,Comedy,1995,20-12-1995,USA,1104858.66,1463409.66,2931397.83,369344.22,781659.84,7.3,58,2376,1136,Judy Walker,Holly Jones
607,Officer child phone,Drama,1998,17-01-1998,USA,11464511.15,20456280.63,42610391.46,2154095.4,8409601.09,5.2,45,8628,4442,Chad Koch,Lorraine White DDS
608,Social election once,Horror,1991,23-03-1991,USA,6800848.35,7127326.11,16435641.89,1020473.22,3782770.88,6.8,63,901,50,Jeremy Ray,Joshua Walker
609,These economy collection success,Action,1975,22-10-1975,USA,658505.72,621425.59,996612.88,86092.48,304125.88,6,63,15599,50,Karen Smith,Jimmy Miller
610,Drive everything,Romance,2013,25-09-2013,France,3585503.59,2195152.35,5467524.29,262974.26,1009944.78,4.6,45,4142,85,Faith Franklin,Kathryn Stevenson
611,See agency,Drama,1999,22-12-1999,USA,10705250.09,30542328.8,49879710.64,3575282.11,12786265.05,7.3,56,15590,50,Jonathan Evans,Stephanie Moore
612,Among development force,Comedy,2016,04-06-2016,USA,31442411.89,40817830.68,84735099.9,7297562.3,17049712.33,7.8,81,11700,50,Patricia Munoz,Monique Harris
613,Still thus,Horror,1962,22-07-1962,USA,3141411.43,1961955.8,3141411.43,415842.21,1134808.95,7.4,70,509,1249,Christopher Roach,Pamela Lopez
614,After offer,Comedy,1999,14-03-1999,USA,1434400.15,849320.68,1554187.06,215794.1,406793.77,6.2,59,2734,231,Roberto Underwood,Jessica Scott
615,Gun wear action,Action,2003,18-06-2003,USA,1235021.17,3932058.14,6057542.27,447273.33,1754272.09,5.9,50,3969,1431,Brandon Fuller,Chelsea Armstrong
616,See,Action,2009,14-02-2009,USA,3626526.99,7436596.17,15999856.72,1324263.2,3490186.92,4.3,45,1102,98,Michael Richards,Christina Buchanan
617,Benefit teacher,Comedy,1991,25-07-1991,China,224421.44,279070.74,607453.86,55302.09,166071.2,8.6,71,9944,938,Philip Simmons,Jamie Chavez
618,Price guy that,Action,2000,22-01-2000,USA,968188.89,672062.25,968188.89,140474.8,400882.36,3.9,54,1579,181,Jessica Singh,Daryl Douglas
619,Deal middle,Romance,2010,08-02-2010,USA,43388397.16,51923346.44,87968312.67,9092886.78,28257891.67,9.4,93,22746,95,Philip Simmons,Danny Kline
620,Ago TV include,Romance,2024,27-08-2024,China,12776727.71,16457305.55,39724460.02,4846006.69,7395182.33,6.5,73,7473,154,Janice Taylor,Christopher Hurst
621,Like represent,Action,1971,01-07-1971,USA,5021294.95,10601231.71,16080039.61,2212889.89,5289678.63,10,100,1993,698,Suzanne Gonzalez,Daniel Hughes
622,Nor energy,Documentary,2020,28-11-2020,USA,1422874.73,622403.38,1422874.73,89465.11,309409.92,5.4,54,9678,144,Albert Phillips,Jamie Cunningham
623,Everybody raise,Thriller,2015,29-09-2015,Germany,13008829.01,13991492.56,21142299.72,4197232.3,6878140.49,9.2,100,2285,30991,Jason Jones,Sandra Brown
624,Their,Comedy,2002,05-02-2002,USA,9460810.75,8791053.38,13608227.88,1706941.98,4990554.16,7,59,13717,50,Charlotte Williams,Christopher Benson
625,Pass human,Comedy,1985,14-03-1985,USA,5025755.3,4116189.17,9025866.53,538347.47,2045815.26,8.8,95,18348,50,Elizabeth Lane,Greg Ball
626,Much watch cold,Thriller,2014,30-11-2014,USA,6688554.8,7120813.47,15793112.63,785628.72,3709511.96,6,61,498,9304,Elizabeth Lane,Stephen Clark
627,Couple throw,Thriller,2012,16-09-2012,Japan,2602055.02,4650234.35,9012758.18,1319355.26,2458246.39,5.8,64,1471,2428,Paul Rogers,Peter Sanders
628,Culture institution ready,Action,1997,28-11-1997,USA,42104986.32,24507963.71,42104986.32,5040924.79,11866701.22,5.4,41,3402,730,Joshua Morales,Joseph Leon
629,Know throughout world air,Comedy,2024,29-11-2024,USA,52591787.68,73420164.87,155076942.1,18294580.17,43271641.4,8.6,77,1635,1664,Roberto Underwood,Alyssa Wolfe
630,School go get,Comedy,1980,17-11-1980,USA,21796640.04,14155163.59,30220651.21,3422885.42,7212294.12,6.7,66,1608,756,Suzanne Gonzalez,Jeffrey Holloway
631,Involve model,Comedy,1994,04-02-1994,USA,2283172.89,4371585.3,6558752.82,888892.08,2517332.92,4.8,48,24942,1340,Jennifer Miller,John Jones
632,Million specific social,Action,2016,12-01-2016,USA,2258403.16,4107839.43,6978982.71,717344.31,2257475.38,7.1,68,2640,235,Benjamin Ray,Rebecca Mejia
633,Others buy,Drama,1994,04-09-1994,USA,20580034.4,19837964.13,35615204.26,2735572.27,10941832.99,7.7,63,1581,10198,Tyler Sanchez,William Ramirez
634,Everybody control,Drama,1990,14-02-1990,USA,18058489.85,29814117.72,48461588.52,8805464.61,13659006.31,8.5,84,3196,5480,Brian Robinson,Brandon Davidson
635,Cup consider capital,Romance,1991,28-12-1991,USA,125423.99,308549.2,600466.25,91646.3,151586.9,6.5,66,5487,132,Kristina Moore,Duane Fletcher DDS
636,Trade score mention finally,Drama,1969,31-08-1969,USA,3751881.97,10030150.62,15254117.29,1505529.1,4787198.81,7.7,88,16617,222,Jordan Orozco,Sydney Jordan
637,Different way,Horror,2011,29-08-2011,USA,2886636.24,1756198.6,4272580.68,275504.28,1025333.25,7.8,75,958,190,Kim Watkins,Julie Hoffman
638,Smile story research,Sci-Fi,2002,24-07-2002,USA,10047835.06,5493465.3,10047835.06,1404729.74,3275582.56,8.3,73,5190,621,Sara Higgins,Ronald Thompson DDS
639,On tax,Sci-Fi,1951,30-01-1951,USA,682545.65,870402.35,2106621.28,114630.75,459149.57,6.1,59,617,50,Jason Jones,Joshua Willis
640,Worry raise,Drama,1992,31-12-1992,USA,2046831.72,2522221.03,4415778.99,400815.36,1250709.88,6.1,58,3250,470,Janice Taylor,Valerie Dennis
641,Executive pressure,Documentary,1977,04-11-1977,USA,24087056.68,50782054.57,88315089.71,8645689.43,29562464.46,7,66,1497,294,Darrell Carlson,Jeffrey Haley
642,Instead fact design,Comedy,1979,07-06-1979,USA,1725621.59,4282919.2,6385888.25,1045641.94,2545925.29,6.2,68,5407,50,Melanie Olson,Lynn Pierce
643,Director final,Thriller,2011,11-07-2011,China,100000,50768.15,100000,9159.99,23069.16,6.2,60,4084,50,William Banks,Jeffrey Smith
644,Show poor,Comedy,2012,03-02-2012,USA,13077758.59,9598124.23,17228529.17,1328032.6,5699279.82,4.2,47,4870,50,Brian Robinson,Tami Miranda
645,Finally including forget,Comedy,2000,01-04-2000,USA,1785606.07,3953729.2,6583485.28,567818.33,1785467.05,7.3,88,113634,764,Karen Smith,Stephanie Moore
646,Consumer section,Drama,1983,20-10-1983,USA,9008398.42,13054440.26,21683032.17,2956516.26,5926443.86,5.8,62,11262,140,Michael Ross,Melissa Cunningham
647,Read perhaps customer,Drama,1975,08-07-1975,China,1461308.34,1248674.02,2276379.56,308083.34,534707.42,5,57,1635,12211,Michael Ross,Olivia Allen
648,Per,Thriller,2020,03-10-2020,USA,5602198.81,4666530.03,8918254.09,508968.21,2036435.19,6.9,75,12345,1755,Diana Davis,Eric Cooper
649,Capital room save,Documentary,1996,08-03-1996,Canada,1122827.5,3597352.55,5244572.76,547623.9,2056540.59,7.9,84,1600,489,Kristina Moore,Noah Harrison
650,Appear certain,Drama,1978,27-04-1978,UK,6089310.14,13870583.28,24598717.91,3206493.31,8177332.04,6.8,73,935,451,Karen Smith,Jessica Scott
651,Piece growth add,Romance,1987,28-06-1987,South Korea,1861141.75,1094610.39,1861141.75,271083.82,647660.37,6.4,60,23609,50,Courtney Reynolds,Becky Dean
652,Class democratic,Action,2003,14-12-2003,USA,2300739.89,2723458.92,6793883.77,501679.43,1152643.49,8.7,100,831,525,Denise Horne,Stephanie Ferrell
653,Eye establish people,Action,2017,26-04-2017,USA,22123696.64,22114050.48,46653792,6162174.6,9452055.16,5.8,58,855,2370,Amanda Cantrell,Andrew Walker PhD
654,Finish write trouble,Horror,2017,13-04-2017,USA,350369.96,226903.42,544774.76,51379.28,120738.14,6.8,56,3605,50,Paul Rogers,Elizabeth Shannon
655,Security exactly,Horror,1991,29-04-1991,USA,1114550.06,459729.67,1114550.06,50107.15,249595.66,9.5,88,662,50,Carolyn Schwartz,John Strickland
656,Strong property call,Action,2007,13-11-2007,USA,10927695.27,5577298.75,10927695.27,972435.18,2342228.55,5.1,53,6158,92,Francisco Ford,Jamie Cunningham
657,Increase probably blue,Action,1996,30-12-1996,USA,1342840.45,2081727.35,3435598.41,359244.86,902645.37,8.8,71,45548,70,Jacqueline Briggs,Brandon Mcguire
658,Open base,Documentary,2002,08-12-2002,Japan,1225308.14,1597676.55,3251437.49,350350.31,859345.68,8.5,89,8081,1501,Amanda Cantrell,Jamie Cunningham
659,Today cold condition,Horror,1958,09-05-1958,USA,22854581.28,17606875.06,27349701.87,3602063.02,10387652.61,7,72,3122,50,Daniel Rivera,Catherine Willis
660,Whether guy,Drama,2013,01-08-2013,South Korea,3265542.89,2260330.41,3664873.78,547452.21,1263342.69,8,76,3743,60,Anthony Rowland,Sharon Riley
661,Half strategy available,Drama,1979,29-04-1979,USA,10138191.45,5406550.51,10138191.45,1478373.8,2707531.34,5.6,52,10895,690,Robert Hendricks,Sharon Rodriguez
662,His fly wear,Romance,1993,04-09-1993,India,1510670.89,877276.63,1510670.89,88784.46,381493.59,6.5,64,4882,73,Jessica Gonzalez,Tricia Thomas
663,Suggest could,Comedy,1961,29-11-1961,USA,3981790.15,10957696.7,16032805.2,3279120.36,6089766.36,6.2,67,28765,250,Michael Chung,Isaiah French
664,End after about,Drama,2022,15-06-2022,USA,34235946.52,19525150.78,34235946.52,5800198.03,7922681.32,7.7,62,496,3912,Joshua Morales,Lauren Richards
665,Reduce after,Drama,1999,29-06-1999,Canada,19914227.78,9313716.26,19914227.78,2068546.92,4312120.97,8.2,73,2390,132,Melissa Hernandez,Alison Clark
666,Family test,Action,2014,11-10-2014,Canada,36665751.48,70354554.81,155184818.7,14345915.52,39683467.49,4.8,52,318,533,Rachel Hayes,Miss Jennifer Parsons
667,Listen mean inside matter,Horror,2013,28-02-2013,France,25190641.68,12185578.09,25190641.68,2021917.71,5655337.18,7.2,72,2858,187,Kim Watkins,Matthew Simmons
668,Need man,Sci-Fi,1969,22-11-1969,USA,5009383.78,3183151.72,5009383.78,783713.4,1450836.78,8.4,85,32581,447,Rachel Hayes,Ryan Hood
669,Need art man,Action,2023,04-11-2023,USA,2470072.51,6368072.75,10247850.2,1812769.63,3258591.94,5.4,62,1218,624,David Rosales,Timothy George
670,Course now,Action,1995,31-03-1995,Canada,3483522.57,4312332.3,8011725.44,1121708.88,1822869.72,6.6,73,14789,1852,Brenda Smith,Heather Williams
671,Subject dark road,Action,2024,30-04-2024,India,153552.74,287891.03,424376.16,36637.09,148831.34,6.6,55,14990,806,Diane Skinner,Lisa Castro
672,Mrs step,Comedy,1991,09-09-1991,USA,92454690.69,43313882.52,101706740.5,4788164.58,25426510.55,4.2,38,8210,590,Ryan Tate,Christopher Hurst
673,Maybe this through,Documentary,2010,15-05-2010,USA,3505865.97,11144151.74,17277152.92,2203482.83,5637649.68,8.1,78,5111,20178,James Cross,Dalton Johnson
674,More forward under,Drama,1989,15-11-1989,China,8690082.96,6537659.5,12815965.65,1725313.88,3275655.9,6.9,61,3136,1472,Benjamin Ray,Scott Anderson
